TripId	HVLINE	Trip TimeStamp	Trip RunNumber	Trip LB	Stable Zero	Ramp Up	Recovery TimeStamp	Recovery RunNumber	Recovery LB	Stable Beams	Fill Number	Num CollBunches	Solenoid	Toroid	Module	Channel	Det	Side	Phi Wedge	SubPhi Wedge	Eta Sector	Electrode Side	Map	Powered Electrodes	HVLINE Status
254	52002	2011-06-23 19:52:56	183961	41	49	64	2011-06-23 20:27:51	183961	78	N	1888	0	ON	ON	52	2	HEC	A	5	0	3	EST1	25>32-ID=AR21	8	current
253	318004	2011-06-23 14:55:02	183941	10	10	0	2011-06-23 16:46:37	0	0	N	1885	0	ON	RAMP	318	4	EMECPS	C	4	0	1	L	---------------	0	current
252	61002	2011-06-22 16:18:18	0	0	0	-1	2011-06-23 16:27:52	0	0	N	1885	0	RAMP	RAMP	61	2	HEC	A	23	0	3	EST1	25>32-ID=AR17	8	current
248	227015	2011-06-21 05:15:47	183780	693	-1	693	2011-06-21 05:18:30	183780	696	Y	1883	1042	ON	ON	227	15	EMB	A	14	-1	5	H	0>15	16	current
250	170010	2011-06-21 02:06:04	183780	505	-1	505	2011-06-21 02:07:20	183780	506	Y	1883	1042	ON	ON	170	10	HEC	C	14	0	1	EST1	1>8-ID=CF12	8	current
249	239009	2011-06-21 00:26:57	183780	406	-1	407	2011-06-21 00:28:46	183780	408	Y	1883	1042	ON	ON	239	9	EMB	C	4	-1	2	H	0>31-18	31	current
247	177009	2011-06-18 10:02:51	0	0	-1	0	2011-06-18 10:05:09	0	0	N	1881	0	ON	ON	177	9	HEC	C	24	0	1	EST2	1>8-ID=AF25	8	current
246	320007	2011-06-17 01:43:33	183580	330	331	-1	9999-12-31 23:00:00	0	0	Y	1873	1042	ON	ON	320	7	EMEC	A	1	1	5	H	0>23	24	current
245	124006	2011-06-16 11:08:12	183544	502	-1	503	2011-06-16 11:09:11	183544	503	Y	1871	1042	ON	ON	124	6	EMEC	C	1	3	6	H	48>71	24	new
244	102005	2011-06-14 13:41:10	183462	779	-1	779	2011-06-14 13:41:49	183462	779	Y	1868	1042	ON	ON	102	5	EMEC	C	1	2	0	L	24>35	12	current
242	241006	2011-06-13 22:57:25	0	0	-1	0	2011-06-13 23:15:08	0	0	N	1868	0	ON	ON	241	6	EMB	C	5	0	7	L	32>63	32	current
243	243006	2011-06-13 22:57:23	0	0	-1	0	2011-06-13 22:58:40	0	0	N	1868	0	ON	ON	243	6	EMB	C	5	0	7	H	32>63	32	current
241	214009	2011-06-13 16:10:48	183426	232	-1	233	2011-06-13 16:13:32	183426	235	Y	1867	1042	ON	ON	214	9	EMB	A	7	-1	2	H	0>31	32	current
240	56008	2011-06-13 10:49:51	183412	415	-1	415	2011-06-13 10:51:07	183412	416	Y	1866	1042	ON	ON	56	8	HEC	A	18	0	3	PAD2	25>32-ID=AR28	8	current
238	233014	2011-06-13 00:05:39	183407	770	-1	770	2011-06-13 00:07:08	183407	771	Y	1865	1042	ON	ON	233	14	EMB	C	2	-1	7	L	0>31	32	current
239	235014	2011-06-13 00:05:39	183407	770	-1	770	2011-06-13 00:06:55	183407	771	Y	1865	1042	ON	ON	235	14	EMB	C	2	-1	7	H	0>31	32	current
237	78006	2011-06-11 05:02:47	183347	833	845	-1	9999-12-31 23:00:00	0	0	Y	1863	1042	ON	ON	78	6	HEC	A	29	0	2	EST1	9>24-ID=AF22	16	current
236	20005	2011-06-09 20:40:37	183286	378	-1	378	2011-06-09 20:42:43	183286	380	Y	1862	1042	ON	ON	20	5	EMEC	A	1	2	5	H	24>47	24	new
235	75009	2011-06-09 02:20:11	183272	486	-1	486	2011-06-09 02:21:11	183272	487	Y	1858	1041	ON	ON	75	9	HEC	A	28	0	1	EST2	1>8-ID=SMF02	8	current
233	154009	2011-06-08 07:14:36	183216	572	-1	572	2011-06-08 07:15:54	183216	574	Y	1856	1041	ON	ON	154	9	HEC	C	14	0	3	EST2	25>32-ID=AR05	8	current
234	75009	2011-06-08 01:37:32	183216	238	241	-1	9999-12-31 23:00:00	0	0	Y	1856	1041	ON	ON	75	9	HEC	A	28	0	1	EST2	1>8-ID=SMF02	8	current
232	110007	2011-06-07 03:44:53	183130	267	-1	268	2011-06-07 03:45:23	183130	268	Y	1855	1042	ON	ON	110	7	EMEC	C	1	4	2	L	72>95	24	current
231	40015	2011-06-06 22:03:55	183129	124	-1	125	2011-06-06 22:06:33	183129	128	Y	1855	1042	ON	ON	40	15	EMEC	A	1	8	8	H	28>31	4	new
230	141001	2011-06-06 17:44:08	183127	197	-1	198	2011-06-06 17:46:39	183127	201	Y	1855	1042	ON	ON	141	1	EMEC	C	2	2	8	H	4>7	4	new
229	74007	2011-06-05 22:01:01	183081	832	-1	832	2011-06-05 22:04:37	183081	835	Y	1852	1042	ON	ON	74	7	HEC	A	25	0	2	PAD1	9>24-ID=CF20	16	current
228	177010	2011-06-04 23:28:14	183078	2	-1	2	2011-06-04 23:37:00	183078	14	N	1848	1042	ON	ON	177	10	HEC	C	24	0	1	EST1	1>8-ID=AF25	8	current
227	70001	2011-06-04 16:41:00	183055	1	-1	1	2011-06-04 16:44:58	183055	1	N	1847	0	ON	ON	70	1	HEC	A	13	0	1	EST2	1>8-ID=CF18	8	current
224	58008	2011-06-04 03:14:37	183045	234	-1	234	2011-06-04 03:16:25	183045	236	Y	1845	1042	ON	ON	58	8	HEC	A	26	0	3	PAD2	25>32-ID=CR20	8	current
223	58008	2011-06-04 02:25:41	183045	185	-1	186	2011-06-04 02:27:22	183045	187	Y	1845	1042	ON	ON	58	8	HEC	A	26	0	3	PAD2	25>32-ID=CR20	8	current
226	281001	2011-06-03 15:18:08	183036	4	5	0	2011-06-03 18:58:53	183037	87	N	1842	1	ON	ON	281	1	EMBPS	C	4	0	2	L	---------------	0	current
225	281001	2011-06-03 10:01:49	183021	801	801	-1	2011-06-03 14:54:06	183036	1	Y	1841	1042	ON	ON	281	1	EMBPS	C	4	0	2	L	---------------	0	current
222	58008	2011-06-03 09:51:25	183021	790	-1	791	2011-06-03 09:53:00	183021	792	Y	1841	1042	ON	ON	58	8	HEC	A	26	0	3	PAD2	25>32-ID=CR20	8	current
220	320006	2011-06-02 22:16:29	183021	86	88	-1	2011-06-03 14:19:00	0	0	N	1840	0	ON	ON	320	6	EMEC	A	6	4	6	L	72>95	24	current
219	31009	2011-06-02 21:43:43	183021	50	87	-1	2011-06-03 14:29:00	0	0	N	1839	1042	ON	ON	31	9	EMEC	A	6	7	7	L	26	1	new
221	124009	2011-06-02 12:29:36	183003	809	-1	809	2011-06-02 12:30:15	183003	809	Y	1836	1042	ON	ON	124	9	EMEC	C	2	2	6	H	24>47	24	new
217	215008	2011-06-02 11:52:59	183003	770	-1	771	2011-06-02 11:54:51	183003	772	Y	1836	1042	ON	ON	215	8	EMB	A	8	-1	1	H	0>31	32	current
218	31009	2011-06-02 08:10:04	183003	541	552	-1	2011-06-02 18:54:52	0	0	Y	1836	1042	ON	ON	31	9	EMEC	A	6	7	7	L	26	1	new
216	65014	2011-06-02 02:52:56	183003	221	225	-1	2011-06-02 18:00:00	0	0	Y	1836	1042	ON	ON	65	14	HEC	A	4	0	2	EST1	9>24-ID=AF19	16	current
215	241012	2011-05-31 10:37:15	182886	116	-1	117	2011-05-31 10:47:08	0	0	Y	1823	1042	ON	ON	241	12	EMB	C	6	-1	5	L	0>31	32	current
214	74009	2011-05-31 10:01:53	182886	81	88	0	2011-05-31 11:25:06	0	0	Y	1823	1042	ON	ON	74	9	HEC	A	26	0	1	EST2	1>8-ID=AF32	8	current
211	287001	2011-05-31 05:42:30	182879	371	372	-1	2011-05-31 07:57:42	0	0	Y	1822	1042	ON	ON	287	1	EMBPS	C	12	0	2	H	---------------	0	current
207	275015	2011-05-30 11:07:59	182796	603	604	610	2011-05-30 11:20:21	182796	618	Y	1816	1042	ON	ON	275	15	EMBPS	A	23	0	4	H	---------------	0	current
210	273015	2011-05-30 11:07:59	182796	603	614	-1	9999-12-31 23:00:00	0	0	Y	1816	1042	ON	ON	273	15	EMBPS	A	23	0	4	L	---------------	0	current
209	27005	2011-05-30 10:38:15	182796	574	-1	574	2011-05-30 10:40:25	182796	576	Y	1816	1042	ON	ON	27	5	EMEC	A	5	2	6	L	24>47	24	replaced
213	159005	2011-05-30 09:24:36	182796	502	-1	502	2011-05-30 09:27:20	182796	504	Y	1816	1042	ON	ON	159	5	HEC	C	27	0	4	EST2	33>40-ID=CR22	8	current
208	240011	2011-05-30 08:27:36	182796	446	-1	446	2011-05-30 08:41:53	182796	460	Y	1816	1042	ON	ON	240	11	EMB	C	5	-1	4	L	0>31	32	current
212	242011	2011-05-30 08:27:36	182796	446	-1	446	2011-05-30 08:29:04	182796	447	Y	1816	1042	ON	ON	242	11	EMB	C	5	-1	4	H	0>31	32	current
205	73006	2011-05-30 05:43:15	182796	283	-1	283	2011-05-30 05:44:20	182796	284	Y	1816	1042	ON	ON	73	6	HEC	A	19	0	2	EST1	9>24-ID=AF18	16	current
206	317005	2011-05-29 19:21:07	182787	627	627	-1	9999-12-31 23:00:00	0	0	Y	1815	1042	ON	ON	317	5	EMECPS	C	21	0	1	H	---------------	0	current
203	46015	2011-05-29 17:15:55	182787	503	532	-1	2011-05-29 21:42:22	0	0	Y	1815	1042	ON	ON	46	15	EMEC	A	5	8	8	L	28>31	4	replaced
204	114005	2011-05-29 12:00:02	182787	186	-1	186	2011-05-29 12:03:55	182787	190	Y	1815	1042	ON	ON	114	5	EMEC	C	1	2	3	L	24>47	24	current
199	125000	2011-05-29 07:12:33	0	0	-1	-1	2011-05-29 07:15:31	0	0	N	1814	1	ON	ON	125	0	EMEC	C	4	1	6	H	0>23	24	new
201	74006	2011-05-29 03:59:10	182766	230	-1	230	2011-05-29 04:03:57	182766	234	Y	1813	874	ON	ON	74	6	HEC	A	25	0	2	EST1	9>24-ID=CF20	16	current
200	27005	2011-05-29 03:46:01	182766	217	-1	217	2011-05-29 03:47:19	182766	218	Y	1813	874	ON	ON	27	5	EMEC	A	5	2	6	L	24>47	24	replaced
202	40015	2011-05-28 21:58:55	0	0	-1	-1	2011-05-28 22:05:19	0	0	N	1813	0	ON	ON	40	15	EMEC	A	1	8	8	H	28>31	4	new
198	77001	2011-05-26 16:16:23	182667	62	-1	-1	2011-05-26 16:16:30	182667	62	N	1807	0	ON	ON	77	1	HEC	A	23	0	1	EST2	1>8-ID=AF31	8	current
197	179005	2011-05-25 11:11:08	182519	93	105	-1	2011-05-25 12:31:55	182527	1	Y	1806	874	ON	ON	179	5	HEC	C	31	0	2	EST2	9>24-ID=CF15	16	current
196	228006	2011-05-25 01:31:16	182516	404	-1	405	2011-05-25 01:32:19	182516	405	Y	1805	873	ON	ON	228	6	EMB	A	14	0	7	L	32>63	32	current
195	51014	2011-05-25 00:35:12	182516	348	357	-1	9999-12-31 23:00:00	0	0	Y	1805	873	ON	ON	51	14	HEC	A	12	0	4	EST1	33>40-ID=AR26	8	current
193	168001	2011-05-24 12:48:45	0	0	-1	-1	2011-05-24 16:09:02	0	0	N	1805	0	ON	ON	168	1	HEC	C	5	0	1	EST2	1>8-ID=AF05	8	current
194	159012	2011-05-24 08:23:12	182486	521	-1	521	2011-05-24 08:24:31	182486	522	Y	1804	874	ON	ON	159	12	HEC	C	28	0	4	PAD2	33>40-ID=CR14	8	current
188	132001	2011-05-24 02:17:44	182486	152	-1	152	2011-05-24 02:20:53	182486	156	Y	1804	874	ON	ON	132	1	EMEC	C	0	2	7	H	4>7	4	new
192	146013	2011-05-23 18:25:39	182456	482	-1	482	2011-05-23 18:28:19	182456	485	Y	1803	874	ON	ON	146	13	EMEC	C	5	6	8	L	20>23	4	new
191	137011	2011-05-23 10:44:46	182456	23	-1	23	2011-05-23 10:52:57	182456	32	Y	1803	874	ON	ON	137	11	EMEC	C	7	4	7	H	12>15	4	new
190	137011	2011-05-23 09:49:07	182455	191	-1	191	2011-05-23 09:51:38	182455	193	Y	1803	874	ON	ON	137	11	EMEC	C	7	4	7	H	12>15	4	new
187	124001	2011-05-23 09:36:22	182455	176	-1	176	2011-05-23 09:36:31	182455	176	Y	1803	874	ON	ON	124	1	EMEC	C	0	2	6	H	24>47	24	new
189	124009	2011-05-23 09:35:27	182455	175	-1	175	2011-05-23 09:40:09	182455	182	Y	1803	874	ON	ON	124	9	EMEC	C	2	2	6	H	24>47	24	new
183	102004	2011-05-23 03:50:50	182454	287	-1	288	2011-05-23 04:01:39	182454	298	Y	1802	874	ON	ON	102	4	EMEC	C	1	1	0	L	0>23-1-23	22	current
185	318004	2011-05-23 03:50:49	182454	287	288	-1	2011-06-23 16:46:20	0	0	Y	1802	874	ON	ON	318	4	EMECPS	C	4	0	1	L	---------------	0	current
181	40015	2011-05-23 03:45:26	182454	281	288	-1	9999-12-31 23:00:00	0	0	Y	1802	874	ON	ON	40	15	EMEC	A	1	8	8	H	28>31	4	new
186	30010	2011-05-23 00:46:17	182454	94	-1	95	2011-05-23 00:49:01	182454	98	N	1802	1	ON	ON	30	10	EMEC	A	3	3	0	L	62	1	new
182	137011	2011-05-22 18:48:12	182450	25	-1	25	2011-05-22 18:50:32	182450	27	N	1801	0	ON	ON	137	11	EMEC	C	7	4	7	H	12>15	4	new
180	124009	2011-05-22 17:38:56	0	0	-1	-1	2011-05-22 17:43:28	0	0	N	1801	0	ON	ON	124	9	EMEC	C	2	2	6	H	24>47	24	new
184	218006	2011-05-22 14:21:25	182449	1	-1	2	2011-05-22 14:23:29	182449	4	Y	1800	874	ON	ON	218	6	EMB	A	8	0	7	H	32>63	32	current
179	37000	2011-05-22 13:23:35	182446	209	-1	209	2011-05-22 13:26:27	182446	212	N	1800	766	ON	ON	37	0	EMEC	A	6	1	7	H	0>3	4	new
178	76001	2011-05-22 10:15:18	182446	23	-1	23	2011-05-22 10:24:24	182446	33	N	1800	1	ON	ON	76	1	HEC	A	21	0	1	EST2	1>8-ID=CF17	8	current
171	51014	2011-05-22 02:49:38	182424	486	-1	486	2011-05-22 02:55:36	182424	492	Y	1799	874	ON	ON	51	14	HEC	A	12	0	4	EST1	33>40-ID=AR26	8	current
170	159012	2011-05-21 23:46:51	182424	301	-1	301	2011-05-21 23:48:22	182424	302	Y	1799	874	ON	ON	159	12	HEC	C	28	0	4	PAD2	33>40-ID=CR14	8	current
175	78006	2011-05-21 22:59:30	182424	254	259	-1	2011-05-22 08:35:45	0	0	Y	1799	874	ON	ON	78	6	HEC	A	29	0	2	EST1	9>24-ID=AF22	16	current
177	30010	2011-05-21 22:29:23	182424	224	-1	224	2011-05-21 22:32:49	182424	228	Y	1799	874	ON	ON	30	10	EMEC	A	3	3	0	L	62	1	new
174	286001	2011-05-21 12:53:22	0	0	-1	-1	2011-05-21 13:13:25	0	0	N	1798	700	ON	ON	286	1	EMBPS	C	8	0	2	H	---------------	0	current
173	40015	2011-05-21 11:09:49	182372	466	-1	466	2011-05-21 11:12:20	182372	468	Y	1798	700	ON	ON	40	15	EMEC	A	1	8	8	H	28>31	4	new
176	203000	2011-05-21 09:35:06	182372	369	-1	369	2011-05-21 09:44:10	182372	378	Y	1798	700	ON	ON	203	0	EMB	A	1	0	1	H	32>63	32	current
172	102001	2011-05-21 07:56:36	182372	272	-1	273	2011-05-21 08:09:27	182372	285	Y	1798	700	ON	ON	102	1	EMEC	C	0	2	0	L	24>47	24	current
167	100007	2011-05-21 07:11:42	182372	227	-1	-1	2011-05-21 07:12:16	182372	227	Y	1798	700	ON	ON	100	7	EMEC	C	1	4	0	H	72>95	24	current
166	102001	2011-05-21 05:04:47	182372	91	-1	92	2011-05-21 05:15:11	182372	102	Y	1798	700	ON	ON	102	1	EMEC	C	0	2	0	L	24>47	24	current
165	286001	2011-05-21 04:26:37	182372	51	53	67	2011-05-21 04:47:34	182372	74	Y	1798	700	ON	ON	286	1	EMBPS	C	8	0	2	H	---------------	0	current
164	284001	2011-05-21 04:26:33	182372	51	51	-1	9999-12-31 23:00:00	0	0	Y	1798	700	ON	ON	284	1	EMBPS	C	8	0	2	L	---------------	0	current
168	102001	2011-05-20 16:22:44	182346	135	-1	135	2011-05-20 16:33:06	182346	146	Y	1796	700	ON	ON	102	1	EMEC	C	0	2	0	L	24>47	24	current
169	170002	2011-05-20 16:22:38	182346	135	142	-1	2011-05-20 17:48:11	0	0	Y	1796	700	ON	ON	170	2	HEC	C	13	0	1	EST1	1>8-ID=AF10	8	current
158	320007	2011-05-20 04:37:26	182284	623	625	-1	2011-05-20 11:21:07	0	0	Y	1795	700	ON	ON	320	7	EMEC	A	1	1	5	H	0>23	24	current
161	30010	2011-05-20 02:44:28	182284	507	517	-1	2011-05-20 11:10:23	0	0	Y	1795	700	ON	ON	30	10	EMEC	A	3	3	0	L	62	1	new
163	314014	2011-05-20 02:44:28	182284	507	507	-1	2011-05-20 11:17:45	0	0	Y	1795	700	ON	ON	314	14	EMECPS	A	14	0	1	L	---------------	0	current
162	211004	2011-05-20 02:14:55	182284	475	487	506	2011-05-20 02:50:31	182284	515	Y	1795	700	ON	ON	211	4	EMB	A	5	0	5	H	32>63	32	current
159	209004	2011-05-20 02:14:54	182284	475	486	504	2011-05-20 02:54:08	182284	518	Y	1795	700	ON	ON	209	4	EMB	A	5	0	5	L	32>63	32	current
157	315010	2011-05-19 23:36:06	182284	312	312	-1	2011-05-20 11:28:46	0	0	Y	1795	700	ON	ON	315	10	EMECPS	A	26	0	1	L	---------------	0	current
160	313011	2011-05-19 23:36:06	182284	312	312	-1	2011-05-20 11:28:16	0	0	Y	1795	700	ON	ON	313	11	EMECPS	A	27	0	1	H	---------------	0	current
156	102001	2011-05-07 00:33:30	181220	293	-1	-1	2011-05-07 00:44:44	181220	304	N	1765	2	OFF	OFF	102	1	EMEC	C	0	2	0	L	24>47	24	current
154	15011	2011-05-06 01:23:48	181134	1	-1	-1	2011-05-06 10:15:51	0	0	N	1760	0	OFF	OFF	15	11	EMEC	A	6	4	3	L	72>95	24	current
155	124009	2011-05-06 01:18:43	181134	1	-1	-1	2011-05-06 10:30:49	0	0	N	1760	0	OFF	OFF	124	9	EMEC	C	2	2	6	H	24>47	24	new
153	66013	2011-05-04 13:51:31	180881	1	-1	-1	2011-05-04 13:55:45	180881	5	N	1757	0	RAMP	RAMP	66	13	HEC	A	10	0	2	EST2	9>24-ID=CF23	16	current
152	142011	2011-05-01 19:29:44	180664	521	-1	-1	2011-05-01 19:35:26	180664	527	Y	1750	700	ON	ON	142	11	EMEC	C	1	4	8	L	12>15	4	new
145	11003	2011-05-01 06:26:38	0	0	-1	-1	2011-05-01 06:37:23	0	0	N	1750	0	ON	ON	11	3	EMEC	A	4	4	2	L	72>95	24	current
146	51015	2011-05-01 05:18:58	180636	1007	-1	-1	2011-05-01 06:04:29	0	0	N	1750	0	ON	ON	51	15	HEC	A	12	0	4	PAD1	33>40-ID=AR26	8	current
149	74006	2011-05-01 03:56:44	180636	926	930	1039	2011-05-01 06:02:58	0	0	Y	1749	598	ON	ON	74	6	HEC	A	25	0	2	EST1	9>24-ID=CF20	16	current
150	142011	2011-04-30 20:36:57	180636	485	-1	485	2011-05-01 06:04:12	0	0	N	1750	0	ON	ON	142	11	EMEC	C	1	4	8	L	12>15	4	new
147	173003	2011-04-30 17:30:55	180636	299	-1	299	2011-04-30 17:32:05	180636	300	Y	1749	598	ON	ON	173	3	HEC	C	19	0	1	PAD1	1>8-ID=CF14	8	current
148	292014	2011-04-30 08:08:59	180614	125	-1	-1	2011-04-30 10:32:11	180624	67	N	1749	0	ON	ON	292	14	EMBPS	C	27	0	3	L	---------------	0	current
151	294014	2011-04-30 08:08:59	180614	125	-1	-1	9999-12-31 23:00:00	0	0	N	1749	0	ON	ON	294	14	EMBPS	C	27	0	3	H	---------------	0	current
143	142011	2011-04-30 07:07:28	180614	60	-1	60	2011-04-30 07:18:27	180614	71	Y	1748	598	ON	ON	142	11	EMEC	C	1	4	8	L	12>15	4	new
142	142011	2011-04-30 06:27:10	180614	18	-1	18	2011-04-30 06:36:12	180614	27	N	1748	598	ON	ON	142	11	EMEC	C	1	4	8	L	12>15	4	new
141	256012	2011-04-29 17:15:30	0	0	-1	-1	2011-04-29 23:48:49	180609	1	N	1747	0	ON	RAMP	256	12	EMB	C	13	-1	5	L	0>31	32	current
144	253004	2011-04-29 17:09:40	0	0	-1	-1	2011-04-29 23:48:59	180609	1	N	1746	1	RAMP	RAMP	253	4	EMB	C	11	0	5	L	32>63	32	current
139	30010	2011-04-29 05:55:50	180481	650	652	-1	9999-12-31 23:00:00	0	0	Y	1745	598	ON	ON	30	10	EMEC	A	3	3	0	L	62	1	new
140	314014	2011-04-29 05:25:29	180481	620	620	-1	9999-12-31 23:00:00	0	0	Y	1745	598	ON	ON	314	14	EMECPS	A	14	0	1	L	---------------	0	current
134	132006	2011-04-29 03:21:47	180481	499	-1	499	2011-04-29 03:25:10	180481	502	Y	1745	598	ON	ON	132	6	EMEC	C	0	7	7	H	24>27	4	new
138	38007	2011-04-28 08:47:21	180400	769	-1	769	2011-04-28 08:49:42	180400	771	Y	1743	598	ON	ON	38	7	EMEC	A	4	8	7	L	28>31	4	new
135	236014	2011-04-28 07:55:58	180400	718	736	-1	2011-04-28 08:13:23	180400	736	Y	1743	598	ON	ON	236	14	EMB	C	3	-1	7	L	0>31-22	31	current
136	236015	2011-04-28 07:55:58	180400	718	719	729	2011-04-28 08:14:23	180400	737	Y	1743	598	ON	ON	236	15	EMB	C	3	-1	7	L	22	1	current
137	238014	2011-04-28 07:55:58	180400	718	736	-1	2011-04-28 08:13:23	180400	736	Y	1743	598	ON	ON	238	14	EMB	C	3	-1	7	H	0>31-22	31	current
131	70001	2011-04-28 06:02:36	180400	607	-1	607	2011-04-28 06:10:06	180400	614	Y	1743	598	ON	ON	70	1	HEC	A	13	0	1	EST2	1>8-ID=CF18	8	current
133	38007	2011-04-28 04:19:56	180400	506	-1	506	2011-04-28 04:22:33	180400	509	Y	1743	598	ON	ON	38	7	EMEC	A	4	8	7	L	28>31	4	new
130	322000	2011-04-28 00:25:25	180400	273	274	-1	2011-04-28 09:46:07	0	0	Y	1743	598	ON	ON	322	0	EMEC	A	1	1	0	H	0>23	24	current
129	3	2011-04-28 00:25:19	180400	273	-1	-1	2011-04-28 00:53:35	180400	301	Y	1743	598	ON	ON	0	3	EMEC	A	0	4	0	H	72>95	24	current
132	2003	2011-04-28 00:25:19	180400	273	-1	274	2011-04-28 00:38:11	180400	286	Y	1743	598	ON	ON	2	3	EMEC	A	0	4	0	L	72>95	24	current
128	132001	2011-04-27 23:42:29	180400	230	-1	231	2011-04-27 23:45:43	180400	234	Y	1743	598	ON	ON	132	1	EMEC	C	0	2	7	H	4>7	4	new
126	144006	2011-04-27 06:23:43	180309	477	-1	477	2011-04-27 06:25:48	180309	479	Y	1739	423	ON	ON	144	6	EMEC	C	4	7	8	H	24>27	4	new
127	15011	2011-04-27 03:35:25	180309	311	320	-1	9999-12-31 23:00:00	0	0	Y	1739	423	ON	ON	15	11	EMEC	A	6	4	3	L	72>95	24	current
125	144006	2011-04-27 00:50:39	180309	149	-1	149	2011-04-27 00:52:36	180309	151	Y	1739	423	ON	ON	144	6	EMEC	C	4	7	8	H	24>27	4	new
122	15011	2011-04-26 03:09:30	180242	273	284	-1	9999-12-31 23:00:00	0	0	Y	1737	424	ON	ON	15	11	EMEC	A	6	4	3	L	72>95	24	current
121	21010	2011-04-26 01:39:32	180242	184	-1	185	2011-04-26 01:45:05	180242	190	Y	1737	424	ON	ON	21	10	EMEC	A	6	3	5	H	48>71	24	new
119	138012	2011-04-25 17:05:08	180241	132	-1	133	2011-04-25 17:07:17	180241	135	Y	1736	423	ON	ON	138	12	EMEC	C	5	5	7	L	16>19	4	new
120	21010	2011-04-25 16:27:19	180241	93	-1	93	2011-04-25 16:31:15	180241	97	Y	1736	423	ON	ON	21	10	EMEC	A	6	3	5	H	48>71	24	new
124	230012	2011-04-25 09:49:55	180225	756	760	766	2011-04-25 10:14:11	180225	780	Y	1735	424	ON	ON	230	12	EMB	A	15	-1	5	H	16>31	16	current
123	228012	2011-04-25 09:49:51	180225	756	760	767	2011-04-25 10:14:36	180225	780	Y	1735	424	ON	ON	228	12	EMB	A	15	-1	5	L	16>31	16	current
116	320004	2011-04-24 06:24:56	180164	1134	1134	-1	2011-04-24 10:19:18	0	0	N	1732	423	ON	ON	320	4	EMEC	A	5	3	6	H	48>71	24	current
115	287001	2011-04-24 06:18:57	180164	1126	1126	-1	2011-04-24 10:31:44	0	0	Y	1732	423	ON	ON	287	1	EMBPS	C	12	0	2	H	---------------	0	current
117	31005	2011-04-23 13:05:31	180164	103	-1	103	2011-04-23 13:12:29	180164	110	Y	1732	423	ON	ON	31	5	EMEC	A	5	5	7	H	16	1	new
118	31006	2011-04-23 13:05:31	180164	103	-1	103	2011-04-23 13:15:40	180164	114	Y	1732	423	ON	ON	31	6	EMEC	A	5	5	7	L	16	1	new
111	31005	2011-04-23 06:44:18	180153	483	-1	484	2011-04-23 06:51:12	180153	490	Y	1731	424	ON	ON	31	5	EMEC	A	5	5	7	H	16	1	new
113	31006	2011-04-23 06:44:18	180153	483	-1	484	2011-04-23 06:53:29	180153	492	Y	1731	424	ON	ON	31	6	EMEC	A	5	5	7	L	16	1	new
106	77001	2011-04-23 03:45:58	180153	308	-1	-1	2011-04-23 03:46:06	180153	308	Y	1731	424	ON	ON	77	1	HEC	A	23	0	1	EST2	1>8-ID=AF31	8	current
110	31005	2011-04-23 02:38:10	180153	241	-1	241	2011-04-23 02:46:20	180153	249	Y	1731	424	ON	ON	31	5	EMEC	A	5	5	7	H	16	1	new
112	31006	2011-04-23 02:38:10	180153	241	-1	241	2011-04-23 02:46:42	180153	249	Y	1731	424	ON	ON	31	6	EMEC	A	5	5	7	L	16	1	new
105	27014	2011-04-23 00:47:00	180153	132	-1	132	2011-04-23 00:48:17	180153	133	Y	1731	424	ON	ON	27	14	EMEC	A	7	3	6	L	48>71	24	replaced
109	74006	2011-04-22 23:22:39	180153	47	-1	47	2011-04-22 23:28:41	180153	52	Y	1731	424	ON	ON	74	6	HEC	A	25	0	2	EST1	9>24-ID=CF20	16	current
108	125012	2011-04-22 22:03:18	180149	247	-1	247	2011-04-22 22:04:01	180149	247	Y	1731	424	ON	ON	125	12	EMEC	C	7	1	6	H	0>23	24	new
104	144006	2011-04-22 21:38:12	180149	222	222	-1	9999-12-31 23:00:00	0	0	Y	1731	424	ON	ON	144	6	EMEC	C	4	7	8	H	24>27	4	new
103	144006	2011-04-22 21:32:38	180149	216	-1	217	2011-04-22 21:35:54	180149	220	Y	1731	424	ON	ON	144	6	EMEC	C	4	7	8	H	24>27	4	new
107	153005	2011-04-22 20:20:53	180149	146	-1	147	2011-04-22 20:26:41	180149	152	Y	1731	424	ON	ON	153	5	HEC	C	7	0	4	EST2	33>40-ID=CR28	8	current
102	144006	2011-04-22 19:49:20	180149	115	-1	115	2011-04-22 19:52:22	180149	118	Y	1731	424	ON	ON	144	6	EMEC	C	4	7	8	H	24>27	4	new
114	315000	2011-04-22 19:36:13	180149	102	102	-1	2011-04-23 08:44:20	180155	5	Y	1731	424	ON	ON	315	0	EMECPS	A	16	0	1	L	---------------	0	current
97	147015	2011-04-22 04:52:59	180139	418	418	-1	9999-12-31 23:00:00	0	0	Y	1729	424	ON	ON	147	15	EMEC	C	7	8	8	L	28>31	4	new
96	147015	2011-04-22 04:48:25	180139	413	-1	-1	2011-04-22 04:52:15	180139	417	Y	1729	424	ON	ON	147	15	EMEC	C	7	8	8	L	28>31	4	new
99	265010	2011-04-22 01:52:04	180139	240	251	-1	9999-12-31 23:00:00	0	0	Y	1729	424	ON	ON	265	10	EMBPS	A	6	0	3	L	---------------	0	current
